Temperature,Humidity,Battery_Level,fault
39.1,98.07,6.53,1
28.44,64.13,65.97,0
11.05,90.23,41.39,1
33.18,38.38,0.0,1
4.11,52.37,94.0,0
30.08,94.74,9.37,1
2.8,56.38,60.13,0
9.41,54.67,37.57,0
27.19,42.25,60.27,0
6.4,44.86,14.36,0
25.82,65.15,66.92,0
25.94,58.6,0.0,1
8.84,55.6,49.63,0
21.39,56.71,40.29,0
34.87,84.4,14.14,1
32.81,53.62,1.4,1
6.03,60.57,11.31,0
0.38,41.41,80.62,0
10.38,98.23,66.34,1
27.61,56.92,0.46,1
33.77,89.89,13.97,1
32.44,41.7,0.45,1
46.35,49.58,79.82,1
3.37,71.98,38.01,0
21.54,49.62,73.17,0
46.46,46.97,91.16,1
13.96,94.53,66.45,1
26.57,97.78,70.27,1
38.46,94.32,13.79,1
28.25,64.21,4.14,1
41.23,56.4,12.52,1
37.24,43.53,6.88,1
37.13,79.51,15.43,1
5.16,70.32,3.18,0
3.58,45.29,9.81,0
6.35,66.53,4.56,0
28.33,60.14,83.95,0
23.2,94.25,2.83,1
24.01,87.79,6.79,1
23.79,44.66,6.43,1
41.78,84.24,6.88,1
44.44,50.46,45.58,1
29.48,51.98,54.22,0
37.06,82.97,10.95,1
56.77,86.33,9.55,1
48.83,96.16,12.91,1
14.44,54.84,17.75,0
3.55,44.16,6.82,0
33.31,74.96,13.61,1
37.02,64.25,4.88,1
19.51,90.29,42.09,1
24.66,44.94,56.28,0
23.92,45.78,50.78,0
46.77,88.89,3.07,1
2.83,74.33,12.92,0
17.8,33.71,20.18,0
33.05,86.41,22.81,1
16.59,63.48,12.82,0
11.2,39.94,19.42,0
32.78,94.46,2.68,1
27.14,88.0,78.93,1
43.21,89.58,11.4,1
29.98,56.73,8.87,1
3.43,68.42,12.6,0
37.0,83.75,22.13,1
20.33,93.51,60.19,1
15.91,39.0,41.78,0
12.97,93.3,43.96,1
6.03,71.59,63.51,0
25.15,52.86,88.11,0
40.12,54.49,93.73,1
33.54,85.93,18.95,1
9.91,36.6,16.55,0
31.64,76.09,13.01,1
21.51,96.94,65.59,1
43.35,87.73,11.14,1
4.65,36.01,86.04,0
2.2,71.14,17.61,0
18.51,87.47,50.5,1
25.02,38.64,5.74,1
26.06,96.84,1.01,1
23.96,42.44,73.65,0
32.79,89.55,3.38,1
54.52,94.72,6.37,1
47.54,65.82,64.88,1
13.55,37.27,13.08,0
36.6,77.39,12.71,1
23.58,54.91,88.92,0
39.46,99.08,2.74,1
21.01,45.55,88.68,0
27.52,41.45,12.31,1
15.25,54.13,63.27,0
2.29,46.64,17.68,0
40.8,89.97,12.45,1
25.65,53.33,76.35,0
20.36,86.78,12.6,1
25.64,62.96,63.32,0
15.67,67.58,12.66,0
21.78,57.79,75.85,0
37.28,59.15,6.06,1
12.1,97.31,34.26,1
38.33,80.63,20.13,1
39.71,73.93,14.29,1
31.47,91.33,1.74,1
16.43,40.01,96.72,0
6.42,58.28,17.0,0
16.11,87.08,27.08,1
26.73,88.31,73.89,1
17.76,100.0,33.89,1
7.0,59.71,72.44,0
8.96,91.76,96.22,1
26.14,66.55,41.32,0
25.45,97.35,2.22,1
35.79,83.21,20.61,1
35.48,80.3,15.52,1
30.06,55.79,66.23,0
64.87,82.15,12.95,1
11.31,43.07,17.65,0
37.62,49.17,41.24,1
28.99,51.89,87.44,0
27.31,51.68,1.78,1
35.25,37.15,3.43,1
31.97,93.52,3.53,1
13.48,34.75,15.37,0
17.48,61.6,18.94,0
31.8,68.65,10.19,1
4.68,62.91,8.84,0
24.66,100.0,89.12,1
62.0,89.74,10.64,1
26.32,68.53,76.15,0
35.57,82.83,13.29,1
22.34,98.08,4.26,1
14.62,69.21,18.61,0
11.37,40.06,15.92,0
28.92,71.43,21.37,1
23.44,55.82,7.87,1
4.38,95.97,85.16,1
26.94,55.09,66.84,0
50.82,39.89,46.47,1
25.99,59.77,0.0,1
6.31,64.48,3.84,0
14.06,38.04,15.56,0
25.91,96.34,75.86,1
3.57,41.83,18.31,0
22.38,37.8,4.55,1
35.2,75.38,24.81,1
30.35,74.18,19.58,1
19.58,36.06,76.08,0
27.42,57.87,58.49,0
16.01,39.06,17.95,0
48.27,86.2,13.34,1
20.8,90.44,33.88,1
25.67,67.33,64.6,0
17.67,34.07,10.15,0
13.31,60.55,68.06,0
29.07,51.32,59.0,0
7.03,65.11,25.73,0
31.04,45.72,3.71,1
26.31,97.82,89.37,1
23.94,60.37,80.99,0
28.74,60.92,8.83,1
7.89,67.91,12.2,0
25.3,63.64,86.24,0
39.06,51.97,7.67,1
24.46,57.92,75.83,0
29.37,39.99,11.26,1
15.64,40.83,9.02,0
26.16,46.93,0.0,1
6.55,54.52,9.64,0
13.86,62.0,92.51,0
15.95,62.65,17.98,0
16.36,64.37,16.69,0
56.57,93.22,12.58,1
5.02,45.63,19.54,0
5.07,95.77,84.45,1
9.47,94.2,42.19,1
7.93,51.55,8.87,0
32.13,44.42,68.13,0
40.27,84.91,24.16,1
25.13,51.46,11.25,1
13.54,81.4,62.04,0
24.39,59.48,77.54,0
58.15,87.16,4.45,1
7.48,44.14,10.43,0
50.17,93.61,5.68,1
41.26,95.78,6.75,1
54.63,93.01,13.08,1
43.0,91.82,12.74,1
24.39,96.24,75.49,1
28.8,98.05,14.47,1
7.67,50.3,52.54,0
34.21,52.85,8.17,1
21.24,60.56,78.81,0
25.03,43.58,9.73,1
5.89,79.29,64.29,0
3.38,46.37,75.42,0
8.49,93.76,32.17,1
34.03,85.17,20.27,1
31.17,85.44,22.52,1
34.69,35.2,3.81,1
12.77,90.38,86.75,1
7.56,44.88,8.48,0
6.1,50.81,98.29,0
15.99,34.8,4.82,0
19.55,44.28,65.37,0
3.4,68.16,37.99,0
37.29,86.17,14.73,1
5.31,60.3,19.39,0
27.96,48.03,84.76,0
36.54,79.1,15.55,1
16.73,36.66,16.84,0
13.96,76.56,30.98,0
3.01,45.74,11.4,0
8.82,69.64,73.8,0
26.49,86.35,36.49,1
49.93,48.18,45.89,1
37.67,79.24,25.82,1
38.61,45.56,30.04,1
26.87,55.38,44.06,0
9.68,80.43,65.14,0
19.17,33.97,75.45,0
52.95,64.66,97.98,1
45.31,66.08,39.49,1
62.39,42.97,25.29,1
32.24,55.85,71.28,0
47.22,93.63,1.12,1
14.15,37.69,14.64,0
20.18,64.2,69.89,0
28.41,95.37,2.39,1
38.89,41.76,9.55,1
3.97,41.46,99.1,0
45.54,65.14,63.8,1
35.73,83.83,17.17,1
44.98,50.91,29.73,1
16.36,38.33,94.85,0
32.63,92.73,11.12,1
22.22,62.66,3.9,1
24.7,93.34,11.32,1
30.62,57.91,85.38,0
33.72,91.21,23.35,1
6.02,60.21,6.73,0
33.64,94.71,13.06,1
58.91,38.63,78.12,1
2.08,64.75,15.37,0
53.71,82.6,5.56,1
10.69,100.0,26.41,1
43.22,89.9,9.79,1
42.55,64.5,63.24,1
17.21,67.29,45.38,0
6.78,32.77,8.25,0
21.61,61.57,79.99,0
24.92,57.82,9.95,1
28.13,55.64,69.99,0
60.96,88.43,10.85,1
21.15,50.95,7.22,1
33.55,81.62,22.34,1
33.9,50.99,47.9,1
9.35,55.02,15.83,0
17.56,57.38,50.17,0
16.56,90.52,77.52,1
38.99,37.21,1.45,1
59.12,50.58,87.05,1
20.75,91.96,39.83,1
50.01,53.35,31.35,1
11.78,38.57,13.87,0
53.85,97.74,0.0,1
5.95,42.54,6.94,0
59.05,44.34,63.01,1
14.0,39.87,64.32,0
3.85,53.77,65.93,0
23.97,87.01,79.75,1
27.48,78.16,18.93,1
40.74,72.09,17.72,1
36.01,81.13,21.85,1
39.79,92.61,10.3,1
6.76,71.69,43.61,0
33.01,86.49,18.69,1
33.4,35.63,13.97,1
30.27,99.85,62.17,1
31.96,53.94,7.19,1
25.86,40.05,52.61,0
38.66,89.63,5.11,1
3.98,59.76,6.73,0
61.72,84.65,10.42,1
22.34,38.5,89.48,0
22.66,67.33,0.78,1
34.71,38.01,64.92,1
8.08,45.26,53.07,0
51.0,94.5,10.33,1
9.99,41.45,10.88,0
61.91,83.3,1.53,1
30.15,51.07,89.01,0
18.49,40.35,12.89,0
15.65,71.41,64.72,0
18.37,69.23,49.46,0
1.92,49.04,3.84,0
28.62,95.77,3.27,1
35.87,75.74,20.97,1
22.65,39.3,0.0,1
21.42,49.72,54.03,0
16.13,66.16,64.29,0
24.81,53.01,12.03,1
23.07,48.66,87.55,0
52.61,88.55,13.84,1
20.68,90.85,39.41,1
16.07,72.1,25.78,0
21.78,55.91,71.45,0
30.9,40.02,8.8,1
57.69,95.24,9.45,1
16.68,57.43,13.58,0
27.14,65.75,62.4,0
14.4,71.65,15.21,0
25.5,53.77,52.96,0
5.61,96.69,32.06,1
29.3,93.52,13.24,1
30.59,49.71,65.38,0
8.04,38.0,64.78,0
3.86,65.53,12.56,0
25.27,92.38,64.65,1
11.69,90.83,68.76,1
41.16,66.77,12.03,1
37.59,65.98,54.78,1
28.63,52.1,40.48,0
23.05,70.68,44.64,0
25.57,43.61,4.05,1
31.69,77.53,15.4,1
53.58,42.94,60.56,1
21.34,47.0,88.42,0
20.5,55.77,64.2,0
27.32,64.27,60.89,0
31.24,79.08,17.8,1
8.15,53.14,78.82,0
21.77,89.37,13.63,1
25.08,63.68,59.7,0
35.04,41.94,12.51,1
59.11,47.84,98.37,1
29.85,52.43,59.04,0
31.43,47.93,59.34,0
11.69,90.41,61.81,1
23.16,60.01,60.35,0
21.53,65.72,1.06,1
29.47,74.18,17.13,1
20.71,93.68,10.77,1
15.01,49.75,44.87,0
7.68,64.43,43.99,0
13.67,55.22,93.47,0
11.17,57.0,4.74,0
38.14,84.85,10.66,1
27.11,84.53,12.09,1
23.58,98.8,12.7,1
29.46,72.61,14.75,1
45.96,86.31,14.47,1
14.21,63.28,71.71,0
12.82,48.74,3.56,0
59.44,42.28,88.27,1
9.78,80.08,38.71,0
32.35,41.53,8.91,1
37.43,86.98,19.0,1
29.34,90.58,7.79,1
8.7,65.09,32.47,0
57.12,88.09,7.47,1
22.24,62.45,5.73,1
21.69,67.41,55.64,0
17.25,47.55,44.95,0
67.58,83.78,6.52,1
7.76,40.16,54.09,0
54.46,92.77,8.94,1
57.66,64.24,42.81,1
11.73,54.65,5.97,0
4.26,55.39,14.63,0
43.56,90.7,14.01,1
26.86,50.22,9.03,1
27.34,49.29,61.48,0
33.53,55.07,2.63,1
20.92,58.43,62.23,0
50.94,81.3,0.0,1
43.5,83.26,14.97,1
38.71,71.42,12.88,1
30.96,49.74,11.0,1
9.2,70.78,36.57,0
38.49,77.81,10.09,1
11.78,89.78,92.41,1
24.29,97.99,10.6,1
26.74,43.47,1.74,1
29.43,96.21,13.55,1
50.7,64.14,25.24,1
34.58,85.85,15.43,1
25.07,38.0,13.37,1
3.93,50.28,6.23,0
36.9,67.63,12.85,1
59.11,65.11,87.12,1
10.2,68.69,17.41,0
29.14,39.25,12.08,1
55.58,38.78,30.05,1
31.89,78.34,16.47,1
25.07,36.86,83.99,0
10.34,61.25,71.41,0
35.47,90.97,10.05,1
31.56,84.27,14.44,1
35.26,85.94,15.97,1
28.64,86.45,5.58,1
9.74,50.47,66.56,0
15.76,41.79,10.64,0
25.11,68.16,0.08,1
28.77,46.73,69.22,0
21.77,61.29,11.95,1
13.89,54.27,74.99,0
9.96,98.18,83.96,1
41.18,95.28,13.84,1
27.82,71.16,16.3,1
51.58,53.24,57.16,1
6.69,62.79,16.88,0
31.4,75.32,18.35,1
46.55,75.1,28.23,1
8.99,92.39,85.29,1
41.12,64.71,45.16,1
15.13,66.12,21.98,0
31.51,79.69,12.95,1
26.26,54.56,11.72,1
21.18,67.32,59.59,0
25.93,54.08,56.56,0
30.26,47.44,69.61,0
44.79,99.81,7.91,1
23.07,52.37,1.41,1
14.66,72.75,9.43,0
10.77,55.81,36.75,0
17.33,92.57,46.7,1
25.92,48.07,65.48,0
27.96,58.25,76.98,0
51.06,62.22,40.39,1
57.38,54.07,61.73,1
23.13,87.32,1.29,1
26.12,68.07,9.0,1
31.38,67.54,70.92,0
13.22,50.66,80.31,0
21.19,56.29,64.97,0
27.19,47.47,69.69,0
17.26,72.44,20.12,0
22.93,82.3,42.72,1
30.62,46.03,64.97,0
21.58,64.89,11.44,1
9.12,40.55,42.67,0
13.17,48.21,59.21,0
30.94,47.47,5.71,1
22.37,38.15,82.98,0
26.16,60.95,76.35,0
54.98,37.55,58.38,1
19.45,64.08,46.69,0
18.76,94.24,90.78,1
55.47,62.76,60.1,1
23.03,91.42,78.56,1
38.21,51.73,5.7,1
10.6,62.59,9.92,0
19.47,98.39,46.98,1
17.03,45.09,80.71,0
55.99,90.53,1.33,1
23.63,95.78,31.88,1
10.8,49.12,12.93,0
27.9,94.78,64.44,1
12.72,57.79,94.5,0
28.36,89.99,18.62,1
24.35,93.13,9.14,1
15.85,64.4,11.59,0
26.55,94.28,87.77,1
61.27,94.49,1.98,1
5.35,44.68,4.13,0
56.81,87.34,3.95,1
56.25,99.54,1.73,1
41.8,53.63,98.57,1
47.41,41.49,37.14,1
4.02,37.96,9.29,0
48.06,87.33,0.0,1
55.39,43.01,41.67,1
13.21,69.32,10.9,0
63.09,99.42,5.83,1
26.56,49.77,71.61,0
21.1,98.67,58.21,1
10.65,68.81,68.4,0
19.42,34.03,59.76,0
5.06,35.98,88.04,0
15.5,64.02,30.18,0
63.6,63.2,56.4,1
5.8,74.36,68.01,0
34.4,74.96,12.6,1
35.75,57.43,3.9,1
32.39,42.96,9.04,1
36.01,81.52,19.47,1
39.8,82.58,13.75,1
15.62,65.65,11.46,0
3.5,66.38,3.6,0
16.47,83.47,50.84,1
27.22,44.0,88.23,0
3.3,42.84,4.08,0
3.12,46.16,15.57,0
57.35,94.06,3.04,1
19.08,67.12,49.94,0
10.79,88.06,49.64,1
28.57,37.41,6.71,1
25.24,55.23,45.98,0
39.46,48.94,5.3,1
36.63,71.87,19.28,1
54.34,63.18,38.75,1
39.06,85.92,14.84,1
22.77,96.76,14.03,1
28.4,92.86,4.16,1
65.08,81.69,12.53,1
27.59,100.0,42.48,1
38.03,76.53,23.3,1
31.28,91.41,1.46,1
24.27,52.31,7.86,1
7.91,42.55,19.61,0
32.31,71.5,11.57,1
8.0,89.99,56.49,1
31.9,81.69,22.86,1
39.68,55.3,3.9,1
59.92,94.59,10.89,1
9.21,77.3,39.45,0
25.26,47.68,77.18,0
44.04,79.36,19.6,1
5.1,86.98,76.72,1
49.73,65.19,70.95,1
24.57,61.95,79.5,0
31.09,56.18,63.16,0
13.29,68.33,16.39,0
21.45,90.67,87.85,1
7.08,39.79,100.0,0
11.3,51.37,18.07,0
40.73,73.21,97.17,1
5.34,59.77,51.87,0
31.74,88.24,19.2,1
57.56,83.96,14.6,1
23.36,65.78,88.38,0
22.1,97.86,81.15,1
39.71,43.69,52.43,1
43.58,99.49,9.67,1
10.79,70.92,53.81,0
27.91,50.09,59.43,0
23.8,58.62,74.15,0
27.54,47.13,8.68,1
29.94,93.3,11.13,1
27.69,57.48,68.65,0
25.44,42.78,58.11,0
37.99,82.24,17.99,1
12.56,96.43,77.11,1
28.01,46.2,8.16,1
4.05,59.64,19.39,0
22.97,63.57,3.87,1
35.97,42.72,6.75,1
12.95,59.68,98.16,0
39.86,86.25,1.76,1
24.12,68.35,51.62,0
58.25,86.49,5.16,1
4.9,85.52,74.26,1
52.37,39.7,54.2,1
12.47,69.38,39.42,0
11.12,65.24,15.85,0
2.5,61.27,7.55,0
27.55,46.48,74.24,0
41.6,77.71,6.65,1
13.73,46.48,10.29,0
27.47,51.62,60.18,0
39.38,96.6,3.43,1
38.31,70.87,16.87,1
23.71,56.6,69.76,0
49.33,55.1,94.8,1
32.36,38.02,10.43,1
36.08,40.24,59.86,1
60.19,99.2,11.8,1
28.81,95.96,9.5,1
35.63,80.2,19.83,1
23.78,96.91,1.41,1
1.63,53.1,70.76,0
18.19,98.58,55.65,1
29.24,85.35,1.57,1
36.2,88.55,19.66,1
29.65,96.95,4.19,1
48.41,53.45,33.55,1
41.73,44.07,98.95,1
33.9,75.49,18.46,1
30.68,95.19,1.02,1
6.75,55.73,14.71,0
40.86,95.94,11.19,1
31.45,85.71,3.34,1
28.42,92.03,37.79,1
25.85,85.89,0.57,1
28.16,54.46,70.78,0
15.86,59.5,10.22,0
15.34,58.64,19.28,0
10.89,43.67,43.57,0
7.94,55.57,6.23,0
16.04,42.68,11.86,0
36.36,91.39,6.66,1
33.95,60.09,86.66,1
47.18,93.31,10.43,1
30.33,73.72,17.49,1
13.8,66.21,3.1,0
40.29,83.81,16.38,1
8.22,71.96,33.21,0
10.39,86.68,81.46,1
14.11,75.44,24.33,0
32.4,63.84,8.4,1
50.82,62.74,25.38,1
24.11,98.5,8.12,1
25.91,49.18,41.19,0
13.43,37.39,16.54,0
13.72,74.12,65.17,0
26.37,42.7,67.53,0
6.4,57.39,13.16,0
8.89,46.24,10.1,0
33.55,47.36,5.71,1
12.54,39.89,10.24,0
24.41,87.88,1.64,1
35.01,73.76,21.34,1
61.59,60.05,54.52,1
55.82,84.03,7.66,1
31.01,63.62,80.9,0
4.57,40.94,43.13,0
31.97,91.23,0.59,1
24.74,62.47,88.84,0
16.1,63.76,16.59,0
26.3,51.0,4.57,1
42.38,90.92,11.65,1
54.34,97.63,14.32,1
16.45,58.73,17.01,0
10.28,64.11,13.29,0
32.33,94.36,4.3,1
8.92,72.72,52.86,0
41.34,69.03,20.38,1
4.99,47.79,68.53,0
26.6,53.78,83.85,0
33.25,85.3,9.34,1
24.37,97.23,94.38,1
58.87,94.9,6.12,1
22.1,92.66,67.64,1
23.38,66.48,38.23,0
23.87,64.67,3.91,1
31.7,67.77,59.64,1
35.63,43.92,1.66,1
48.91,65.16,59.27,1
56.69,42.72,25.32,1
16.66,96.64,44.19,1
20.96,59.46,47.0,0
32.6,69.81,13.12,1
6.98,70.49,10.36,0
24.01,61.7,69.61,0
31.49,41.96,53.56,0
26.96,85.7,16.14,1
15.71,59.92,46.52,0
44.83,81.97,12.91,1
37.47,96.78,4.93,1
25.81,54.32,66.55,0
5.11,91.72,47.78,1
24.55,67.62,13.38,1
39.04,48.9,29.15,1
24.68,48.09,39.03,0
15.68,64.36,55.56,0
17.16,62.41,47.11,0
38.69,41.63,67.53,1
29.45,67.79,14.24,1
22.95,55.19,63.18,0
28.89,91.6,8.87,1
40.72,84.02,11.13,1
8.02,68.79,79.84,0
22.77,56.92,83.81,0
15.14,69.71,15.2,0
56.4,99.83,5.36,1
2.23,50.47,47.18,0
26.86,55.89,46.42,0
31.81,83.81,18.29,1
42.0,83.67,8.74,1
12.41,51.88,10.44,0
25.22,51.4,62.28,0
62.88,82.22,1.67,1
7.8,37.68,69.06,0
31.58,71.05,69.29,1
27.36,57.25,56.07,0
39.38,88.38,14.19,1
21.48,66.26,65.03,0
28.54,54.03,50.67,0
33.4,69.43,27.79,1
28.76,45.81,3.67,1
25.36,54.9,75.64,0
27.08,62.65,79.16,0
23.76,91.49,62.58,1
38.31,82.69,20.26,1
26.0,67.38,50.66,0
14.87,67.26,53.78,0
50.69,53.42,40.96,1
27.28,96.0,13.5,1
41.16,88.69,12.16,1
24.4,96.06,63.6,1
29.95,69.58,56.83,0
25.04,41.39,87.46,0
54.55,42.66,98.56,1
28.05,91.28,11.06,1
3.14,46.01,17.52,0
23.25,66.77,79.84,0
9.71,85.04,68.56,1
17.48,55.5,12.71,0
7.51,89.84,43.69,1
38.59,82.56,18.79,1
30.95,45.66,6.63,1
53.08,91.48,8.1,1
25.63,65.94,59.09,0
7.76,84.41,55.62,0
27.72,45.24,89.11,0
22.99,45.88,70.75,0
22.9,42.65,3.24,1
45.52,99.28,7.79,1
28.57,85.22,70.96,1
34.17,76.02,11.93,1
20.39,84.2,65.55,1
26.53,86.42,28.64,1
20.81,49.04,64.5,0
15.62,55.55,15.54,0
30.27,50.64,63.59,0
10.19,70.34,51.04,0
29.2,51.27,86.17,0
63.38,97.04,13.21,1
11.63,66.92,54.35,0
57.87,95.81,11.6,1
41.13,54.01,12.74,1
18.31,46.99,40.07,0
18.81,51.48,13.7,0
10.72,80.93,38.69,0
36.83,54.88,1.46,1
34.58,78.59,14.43,1
27.55,58.77,66.05,0
22.63,67.83,54.7,0
64.11,88.88,8.78,1
41.64,53.23,94.76,1
28.53,62.28,83.2,0
10.87,50.61,14.79,0
9.67,45.25,15.06,0
40.19,59.56,36.65,1
46.59,59.96,86.66,1
24.01,69.08,54.08,0
22.68,86.79,14.96,1
36.25,78.79,19.88,1
12.29,94.06,72.51,1
46.1,90.57,9.02,1
16.26,98.63,92.89,1
24.17,51.0,44.97,0
57.21,80.03,8.74,1
25.48,79.53,21.63,1
9.36,64.07,25.54,0
6.31,72.14,36.09,0
33.03,89.76,19.16,1
28.95,52.59,8.77,1
24.92,96.64,32.32,1
22.35,47.92,3.89,1
57.24,39.59,77.01,1
39.35,55.62,29.45,1
2.71,43.39,71.99,0
35.18,34.06,66.31,1
44.99,61.15,47.67,1
25.87,91.27,6.28,1
37.17,78.11,18.02,1
7.91,61.59,73.57,0
38.76,67.32,13.29,1
36.67,46.96,2.46,1
12.44,97.54,57.66,1
28.89,54.61,72.75,0
49.59,76.75,21.56,1
38.71,56.37,67.7,1
22.83,94.7,12.66,1
17.19,36.99,44.61,0
10.34,67.61,96.49,0
27.63,39.06,52.02,0
52.26,95.06,9.89,1
20.31,96.68,34.68,1
14.5,40.07,20.41,0
9.52,43.31,8.46,0
30.5,89.18,9.87,1
10.98,73.75,5.11,0
33.0,75.04,15.74,1
5.47,51.78,87.44,0
14.9,67.26,15.89,0
38.56,54.91,6.4,1
31.46,70.78,59.6,0
24.52,49.6,85.25,0
31.14,63.37,83.42,0
45.07,63.2,47.51,1
21.71,99.03,44.88,1
4.46,48.93,43.51,0
56.68,51.34,30.45,1
22.17,63.62,44.28,0
56.34,96.35,6.82,1
2.28,53.59,7.96,0
9.86,45.32,16.15,0
36.92,86.96,13.94,1
9.1,63.12,11.45,0
44.8,98.3,5.93,1
10.91,77.99,61.24,0
21.7,35.42,2.46,1
24.33,38.44,51.13,0
21.05,63.89,47.7,0
12.62,45.05,16.53,0
2.85,62.15,81.2,0
10.03,58.55,8.83,0
30.61,65.73,78.17,0
29.39,64.86,56.32,0
38.07,40.97,6.26,1
30.76,53.69,4.66,1
53.56,99.98,12.96,1
35.98,62.54,4.17,1
38.68,98.28,7.77,1
19.86,59.77,64.07,0
59.24,59.42,53.28,1
22.33,60.57,66.49,0
24.96,90.25,9.89,1
31.03,91.76,2.28,1
10.75,53.04,4.92,0
5.38,71.63,65.7,0
15.88,59.0,89.18,0
39.52,88.88,13.33,1
40.2,80.5,17.8,1
56.48,66.29,31.75,1
22.15,87.68,11.79,1
30.64,87.2,15.08,1
10.42,54.82,19.38,0
27.91,49.69,73.95,0
33.12,76.4,18.47,1
22.75,52.07,64.29,0
17.9,65.16,59.79,0
15.35,82.12,51.8,0
29.99,97.43,5.39,1
25.74,62.17,75.21,0
8.68,70.71,75.59,0
22.12,69.82,83.64,0
31.26,93.56,9.57,1
58.26,84.91,9.8,1
38.44,42.17,64.74,1
23.96,45.02,70.17,0
24.75,65.28,62.78,0
35.03,64.76,68.07,1
28.04,59.67,64.28,0
24.35,99.59,4.97,1
26.94,51.93,38.08,0
30.12,76.97,18.47,1
28.72,60.73,81.93,0
39.46,84.12,18.55,1
22.52,94.11,7.5,1
34.1,83.16,12.21,1
34.53,58.11,46.79,1
37.88,80.51,23.64,1
27.81,68.15,70.33,0
15.43,95.26,73.5,1
22.64,86.43,11.55,1
19.52,39.89,77.57,0
8.43,93.43,85.85,1
41.74,71.45,17.05,1
32.14,45.41,62.92,0
19.77,64.95,30.19,0
13.11,46.52,7.52,0
33.04,99.07,7.9,1
25.14,67.07,67.8,0
33.32,91.91,12.4,1
26.85,93.45,45.23,1
36.89,54.07,4.23,1
24.44,95.94,26.15,1
38.15,85.0,6.22,1
36.37,71.48,12.26,1
18.27,100.0,55.86,1
55.05,47.83,47.51,1
22.75,90.2,3.95,1
9.21,42.9,84.94,0
37.36,87.35,14.79,1
14.72,76.09,55.24,0
33.26,81.18,8.62,1
38.3,80.79,14.19,1
34.87,49.1,40.65,1
25.74,66.89,2.05,1
32.51,55.55,64.11,0
29.98,54.47,7.34,1
16.34,37.92,14.12,0
21.63,89.48,98.2,1
37.13,43.41,15.02,1
4.95,79.48,51.75,0
21.7,59.26,42.07,0
47.21,36.29,31.84,1
30.54,63.98,89.78,0
37.03,84.81,13.71,1
21.69,99.8,57.3,1
35.5,82.23,11.15,1
25.16,56.59,50.28,0
28.16,43.12,58.04,0
2.95,36.75,86.64,0
29.08,64.33,85.6,0
36.7,86.38,17.72,1
51.53,64.73,28.52,1
11.72,65.96,47.97,0
14.18,35.81,16.2,0
17.27,59.52,3.32,0
16.65,97.19,90.43,1
36.85,33.98,27.37,1
30.38,93.93,39.81,1
25.09,54.79,8.4,1
37.68,58.83,7.97,1
20.38,68.92,43.6,0
25.08,85.08,82.67,1
38.81,90.16,20.21,1
22.47,56.19,65.25,0
32.24,39.77,8.28,1
37.97,49.97,9.58,1
38.46,81.36,11.42,1
20.26,60.12,85.04,0
14.48,66.05,45.1,0
41.39,92.18,20.71,1
50.33,49.18,52.6,1
40.13,79.4,20.72,1
50.79,83.5,1.93,1
22.82,46.82,39.38,0
9.97,66.42,16.93,0
17.72,67.72,4.22,0
14.77,47.52,72.11,0
41.1,50.41,88.06,1
26.52,40.27,64.32,0
28.07,58.05,62.49,0
64.36,95.81,10.97,1
26.74,45.34,79.39,0
32.49,78.37,12.62,1
10.77,84.09,51.52,1
7.69,60.48,31.21,0
8.17,34.39,13.61,0
45.51,37.54,71.41,1
21.9,57.41,67.47,0
30.58,69.95,4.75,1
53.43,96.29,2.9,1
16.51,64.95,71.79,0
21.45,53.93,80.14,0
28.37,52.11,77.35,0
38.68,69.89,2.34,1
21.47,58.98,69.78,0
13.74,43.68,13.34,0
31.03,81.6,20.83,1
11.21,64.2,8.7,0
47.77,91.9,1.33,1
28.1,61.45,58.69,0
19.59,34.35,68.21,0
54.43,84.18,4.87,1
28.19,45.66,46.09,0
24.11,60.56,85.44,0
29.0,71.25,22.97,1
25.22,53.18,4.85,1
22.29,44.31,42.37,0
26.65,46.2,42.86,0
27.23,63.38,50.62,0
5.87,44.79,17.22,0
7.65,44.79,11.67,0
23.79,68.64,6.65,1
24.19,94.6,0.9,1
23.79,70.2,3.73,1
24.57,56.64,84.23,0
26.91,44.0,77.7,0
24.23,57.85,79.71,0
35.04,54.57,8.38,1
6.43,56.01,56.56,0
16.08,67.38,21.67,0
26.56,59.6,7.68,1
38.05,44.04,13.53,1
37.49,80.28,21.77,1
58.3,93.19,8.33,1
26.45,45.33,42.09,0
38.87,80.8,12.75,1
18.57,91.6,44.89,1
40.38,83.61,11.69,1
33.57,58.71,9.4,1
9.36,92.82,67.68,1
12.9,51.87,14.34,0
13.31,54.2,17.92,0
10.14,67.25,47.63,0
11.27,40.7,59.73,0
40.85,94.39,10.45,1
28.32,68.77,85.39,0
25.32,55.55,88.59,0
24.19,68.89,9.74,1
33.6,84.13,19.69,1
37.03,54.84,71.8,1
53.4,42.51,25.84,1
31.3,89.15,2.47,1
3.89,86.85,56.6,1
14.97,85.32,32.38,1
8.66,41.13,12.81,0
47.66,57.43,100.0,1
36.25,74.43,15.14,1
8.67,48.41,10.87,0
15.3,55.12,51.5,0
11.41,47.02,2.77,0
13.75,64.29,59.74,0
13.28,50.34,13.67,0
31.7,61.84,77.18,0
20.76,92.27,92.1,1
12.43,62.98,42.9,0
7.36,61.0,91.78,0
64.63,99.44,6.33,1
22.1,67.07,13.2,1
11.6,66.01,18.36,0
